"key","date","to","from","action_team","notes","edge_label","pick_involved","rights_involved","teams_involved"
"free agencyRade Zagorac","2017-10-16","free agency","Rade Zagorac","Grizzlies","waived","On 2017-10-16, Rade Zagorac becomes a free agent from Grizzlies",FALSE,FALSE,"Grizzlies"
"free agencyWade Baldwin IV","2017-10-16","free agency","Wade Baldwin IV","Grizzlies","waived","On 2017-10-16, Wade Baldwin IV becomes a free agent from Grizzlies",FALSE,FALSE,"Grizzlies"
"free agencyJoel Bolomboy","2017-10-16","free agency","Joel Bolomboy","Jazz","waived","On 2017-10-16, Joel Bolomboy becomes a free agent from Jazz",FALSE,FALSE,"Jazz"
"free agencyJameer Nelson","2017-10-18","free agency","Jameer Nelson","Nuggets","waived","On 2017-10-18, Jameer Nelson becomes a free agent from Nuggets",FALSE,FALSE,"Nuggets"
"Eric BledsoeGreg Monroe","2017-11-07","Eric Bledsoe","Greg Monroe","Bucks","trade with Suns","On 2017-11-07, Bucks make trade with Suns for Eric Bledsoe, and in exhchange give Greg Monroe to them.",FALSE,FALSE,"Bucks, Suns"
"Jahlil OkaforTrevor Booker","2017-12-07","Trevor Booker","Jahlil Okafor","76ers","trade with Nets","On 2017-12-07, 76ers make trade with Nets for Trevor Booker, and in exhchange give Jahlil Okafor to them.",FALSE,FALSE,"76ers, Nets"
"Nik StauskasTrevor Booker","2017-12-07","Trevor Booker","Nik Stauskas","76ers","trade with Nets","On 2017-12-07, 76ers make trade with Nets for Trevor Booker, and in exhchange give Nik Stauskas to them.",FALSE,FALSE,"76ers, Nets"
"free agencyMyke Henry","2018-01-13","Myke Henry","free agency","Grizzlies","signed free agent to a two way contract","On 2018-01-13, Myke Henry is signed free agent to a two way contract by Grizzlies",FALSE,FALSE,"Grizzlies"
"Blake GriffinTobias Harris","2018-01-29","Tobias Harris","Blake Griffin","Clippers","trade with Pistons","On 2018-01-29, Clippers make trade with Pistons for Tobias Harris, and in exhchange give Blake Griffin to them.",FALSE,FALSE,"Clippers, Pistons"
"Brice JohnsonTobias Harris","2018-01-29","Tobias Harris","Brice Johnson","Clippers","trade with Pistons","On 2018-01-29, Clippers make trade with Pistons for Tobias Harris, and in exhchange give Brice Johnson to them.",FALSE,FALSE,"Clippers, Pistons"
"Tobias HarrisWillie Reed","2018-01-29","Tobias Harris","Willie Reed","Clippers","trade with Pistons","On 2018-01-29, Clippers make trade with Pistons for Tobias Harris, and in exhchange give Willie Reed to them.",FALSE,FALSE,"Clippers, Pistons"
"Avery BradleyBlake Griffin","2018-01-29","Avery Bradley","Blake Griffin","Clippers","trade with Pistons","On 2018-01-29, Clippers make trade with Pistons for Avery Bradley, and in exhchange give Blake Griffin to them.",FALSE,FALSE,"Clippers, Pistons"
"Avery BradleyBrice Johnson","2018-01-29","Avery Bradley","Brice Johnson","Clippers","trade with Pistons","On 2018-01-29, Clippers make trade with Pistons for Avery Bradley, and in exhchange give Brice Johnson to them.",FALSE,FALSE,"Clippers, Pistons"
"Avery BradleyWillie Reed","2018-01-29","Avery Bradley","Willie Reed","Clippers","trade with Pistons","On 2018-01-29, Clippers make trade with Pistons for Avery Bradley, and in exhchange give Willie Reed to them.",FALSE,FALSE,"Clippers, Pistons"
"Blake GriffinBoban Marjanovic","2018-01-29","Boban Marjanovic","Blake Griffin","Clippers","trade with Pistons","On 2018-01-29, Clippers make trade with Pistons for Boban Marjanovic, and in exhchange give Blake Griffin to them.",FALSE,FALSE,"Clippers, Pistons"
"Boban MarjanovicBrice Johnson","2018-01-29","Boban Marjanovic","Brice Johnson","Clippers","trade with Pistons","On 2018-01-29, Clippers make trade with Pistons for Boban Marjanovic, and in exhchange give Brice Johnson to them.",FALSE,FALSE,"Clippers, Pistons"
"Boban MarjanovicWillie Reed","2018-01-29","Boban Marjanovic","Willie Reed","Clippers","trade with Pistons","On 2018-01-29, Clippers make trade with Pistons for Boban Marjanovic, and in exhchange give Willie Reed to them.",FALSE,FALSE,"Clippers, Pistons"
"Blake GriffinMiles Bridges","2018-01-29","Miles Bridges","Blake Griffin","Clippers","trade with Pistons","On 2018-01-29, Clippers make trade with Pistons for first round pick (protected top 4 in 2018-20, unprotected in 2021) (2018 #12-Miles Bridges), and in exhchange give Blake Griffin to them.",TRUE,FALSE,"Clippers, Pistons"
"Brice JohnsonMiles Bridges","2018-01-29","Miles Bridges","Brice Johnson","Clippers","trade with Pistons","On 2018-01-29, Clippers make trade with Pistons for first round pick (protected top 4 in 2018-20, unprotected in 2021) (2018 #12-Miles Bridges), and in exhchange give Brice Johnson to them.",TRUE,FALSE,"Clippers, Pistons"
"Miles BridgesWillie Reed","2018-01-29","Miles Bridges","Willie Reed","Clippers","trade with Pistons","On 2018-01-29, Clippers make trade with Pistons for first round pick (protected top 4 in 2018-20, unprotected in 2021) (2018 #12-Miles Bridges), and in exhchange give Willie Reed to them.",TRUE,FALSE,"Clippers, Pistons"
"free agencyQuincy Pondexter","2018-02-01","free agency","Quincy Pondexter","Bulls","waived","On 2018-02-01, Quincy Pondexter becomes a free agent from Bulls",FALSE,FALSE,"Bulls"
"Nikola MiroticOmer Asik","2018-02-01","Omer Asik","Nikola Mirotic","Bulls","trade with Pelicans","On 2018-02-01, Bulls make trade with Pelicans for Omer Asik, and in exhchange give Nikola Mirotic to them.",FALSE,FALSE,"Bulls, Pelicans"
"Omer AsikTony Carr","2018-02-01","Omer Asik","Tony Carr","Bulls","trade with Pelicans","On 2018-02-01, Bulls make trade with Pelicans for Omer Asik, and in exhchange give 2018 second round pick (#51-Tony Carr) to them.",TRUE,FALSE,"Bulls, Pelicans"
"Nikola MiroticTony Allen","2018-02-01","Tony Allen","Nikola Mirotic","Bulls","trade with Pelicans","On 2018-02-01, Bulls make trade with Pelicans for Tony Allen, and in exhchange give Nikola Mirotic to them.",FALSE,FALSE,"Bulls, Pelicans"
"Tony AllenTony Carr","2018-02-01","Tony Allen","Tony Carr","Bulls","trade with Pelicans","On 2018-02-01, Bulls make trade with Pelicans for Tony Allen, and in exhchange give 2018 second round pick (#51-Tony Carr) to them.",TRUE,FALSE,"Bulls, Pelicans"
"Jameer NelsonNikola Mirotic","2018-02-01","Jameer Nelson","Nikola Mirotic","Bulls","trade with Pelicans","On 2018-02-01, Bulls make trade with Pelicans for Jameer Nelson, and in exhchange give Nikola Mirotic to them.",FALSE,FALSE,"Bulls, Pelicans"
"Jameer NelsonTony Carr","2018-02-01","Jameer Nelson","Tony Carr","Bulls","trade with Pelicans","On 2018-02-01, Bulls make trade with Pelicans for Jameer Nelson, and in exhchange give 2018 second round pick (#51-Tony Carr) to them.",TRUE,FALSE,"Bulls, Pelicans"
"Chandler HutchisonNikola Mirotic","2018-02-01","Chandler Hutchison","Nikola Mirotic","Bulls","trade with Pelicans","On 2018-02-01, Bulls make trade with Pelicans for first round pick (protected top 5 in 2018, top 8 in 2019, top 10 in 2020, top 9 in 2021, top 6 in 2022, else 2022 second round pick, 2023 second round pick) (2018 #22-Chandler Hutchison), and in exhchange give Nikola Mirotic to them.",TRUE,FALSE,"Bulls, Pelicans"
"Chandler HutchisonTony Carr","2018-02-01","Chandler Hutchison","Tony Carr","Bulls","trade with Pelicans","On 2018-02-01, Bulls make trade with Pelicans for first round pick (protected top 5 in 2018, top 8 in 2019, top 10 in 2020, top 9 in 2021, top 6 in 2022, else 2022 second round pick, 2023 second round pick) (2018 #22-Chandler Hutchison), and in exhchange give 2018 second round pick (#51-Tony Carr) to them.",TRUE,FALSE,"Bulls, Pelicans"
"free agencyJoshia Gray / Josh Gray","2018-02-02","Joshia Gray / Josh Gray","free agency","Suns","signed free agent to a 10-day contract","On 2018-02-02, Joshia Gray / Josh Gray is signed free agent to a 10-day contract by Suns",FALSE,FALSE,"Suns"
"Rashad VaughnTyler Zeller","2018-02-05","Tyler Zeller","Rashad Vaughn","Bucks","trade with Nets","On 2018-02-05, Bucks make trade with Nets for Tyler Zeller, and in exhchange give Rashad Vaughn to them.",FALSE,FALSE,"Bucks, Nets"
"Hamidou DialloTyler Zeller","2018-02-05","Tyler Zeller","Hamidou Diallo","Bucks","trade with Nets","On 2018-02-05, Bucks make trade with Nets for Tyler Zeller, and in exhchange give second round pick (protected #48-60 in 2018, else unprotected in 2020) (2018 #45-Hamidou Diallo) to them.",TRUE,FALSE,"Bucks, Nets"
"Guillermo Hernangomez / Willy HernangomezJohnny O'Bryant III","2018-02-07","Guillermo Hernangomez / Willy Hernangomez","Johnny O'Bryant III","Hornets","trade with Knicks","On 2018-02-07, Hornets make trade with Knicks for Guillermo Hernangomez / Willy Hernangomez, and in exhchange give Johnny O'Bryant III to them.",FALSE,FALSE,"Hornets, Knicks"
"Milovan RakovicNoah Vonleh","2018-02-08","Milovan Rakovic","Noah Vonleh","Blazers","trade with Bulls","On 2018-02-08, Blazers make trade with Bulls for rights to Milovan Rakovic, and in exhchange give Noah Vonleh to them.",FALSE,TRUE,"Blazers, Bulls"
"cashMilovan Rakovic","2018-02-08","Milovan Rakovic","cash","Blazers","trade with Bulls","On 2018-02-08, Blazers make trade with Bulls for rights to Milovan Rakovic, and in exhchange give cash to them.",FALSE,TRUE,"Blazers, Bulls"
"Isaiah ThomasJordan Clarkson","2018-02-08","Jordan Clarkson","Isaiah Thomas","Cavaliers","trade with Lakers","On 2018-02-08, Cavaliers make trade with Lakers for Jordan Clarkson, and in exhchange give Isaiah Thomas to them.",FALSE,FALSE,"Cavaliers, Lakers"
"Channing FryeJordan Clarkson","2018-02-08","Jordan Clarkson","Channing Frye","Cavaliers","trade with Lakers","On 2018-02-08, Cavaliers make trade with Lakers for Jordan Clarkson, and in exhchange give Channing Frye to them.",FALSE,FALSE,"Cavaliers, Lakers"
"Jordan ClarksonMoritz Wagner / Moe Wagner","2018-02-08","Jordan Clarkson","Moritz Wagner / Moe Wagner","Cavaliers","trade with Lakers","On 2018-02-08, Cavaliers make trade with Lakers for Jordan Clarkson, and in exhchange give draft pick (protected top 3 in 2018, top 10 in 2023, else 2023 second round pick) (2018 #25-Moritz Wagner / Moe Wagner) to them.",TRUE,FALSE,"Cavaliers, Lakers"
"Isaiah ThomasLarry Nance Jr.","2018-02-08","Larry Nance Jr.","Isaiah Thomas","Cavaliers","trade with Lakers","On 2018-02-08, Cavaliers make trade with Lakers for Larry Nance Jr., and in exhchange give Isaiah Thomas to them.",FALSE,FALSE,"Cavaliers, Lakers"
"Channing FryeLarry Nance Jr.","2018-02-08","Larry Nance Jr.","Channing Frye","Cavaliers","trade with Lakers","On 2018-02-08, Cavaliers make trade with Lakers for Larry Nance Jr., and in exhchange give Channing Frye to them.",FALSE,FALSE,"Cavaliers, Lakers"
"Larry Nance Jr.Moritz Wagner / Moe Wagner","2018-02-08","Larry Nance Jr.","Moritz Wagner / Moe Wagner","Cavaliers","trade with Lakers","On 2018-02-08, Cavaliers make trade with Lakers for Larry Nance Jr., and in exhchange give draft pick (protected top 3 in 2018, top 10 in 2023, else 2023 second round pick) (2018 #25-Moritz Wagner / Moe Wagner) to them.",TRUE,FALSE,"Cavaliers, Lakers"
"free agencyGeorgios Papagiannis / Giorgios Papagiannis / George Papagiannis","2018-02-08","free agency","Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis","Kings","waived","On 2018-02-08, Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis becomes a free agent from Kings",FALSE,FALSE,"Kings"
"Elfrid PaytonJarred Vanderbilt","2018-02-08","Jarred Vanderbilt","Elfrid Payton","Magic","trade with Suns","On 2018-02-08, Magic make trade with Suns for 2018 second round pick (second least favorable of Grizzlies, Heat, Hornets picks) (#41-Jarred Vanderbilt), and in exhchange give Elfrid Payton to them.",TRUE,FALSE,"Magic, Suns"
"Dante CunninghamRashad Vaughn","2018-02-08","Dante Cunningham","Rashad Vaughn","Nets","trade with Pelicans","On 2018-02-08, Nets make trade with Pelicans for Dante Cunningham, and in exhchange give Rashad Vaughn to them.",FALSE,FALSE,"Nets, Pelicans"
"Jameer NelsonWillie Reed","2018-02-08","Willie Reed","Jameer Nelson","Bulls","trade with Pistons","On 2018-02-08, Bulls make trade with Pistons for Willie Reed, and in exhchange give Jameer Nelson to them.",FALSE,FALSE,"Bulls, Pistons"
"Derrick RoseGeorge Hill","2018-02-08","George Hill","Derrick Rose","Cavaliers","3-team trade with Jazz, Kings","On 2018-02-08, Cavaliers make 3-team trade with Jazz, Kings for George Hill, and in exhchange give Derrick Rose to them.",FALSE,FALSE,"Cavaliers, Jazz, Kings"
"George HillJae Crowder","2018-02-08","George Hill","Jae Crowder","Cavaliers","3-team trade with Jazz, Kings","On 2018-02-08, Cavaliers make 3-team trade with Jazz, Kings for George Hill, and in exhchange give Jae Crowder to them.",FALSE,FALSE,"Cavaliers, Jazz, Kings"
"George HillIman Shumpert","2018-02-08","George Hill","Iman Shumpert","Cavaliers","3-team trade with Jazz, Kings","On 2018-02-08, Cavaliers make 3-team trade with Jazz, Kings for George Hill, and in exhchange give Iman Shumpert to them.",FALSE,FALSE,"Cavaliers, Jazz, Kings"
"Dimitrios AgravanisGeorge Hill","2018-02-08","George Hill","Dimitrios Agravanis","Cavaliers","3-team trade with Jazz, Kings","On 2018-02-08, Cavaliers make 3-team trade with Jazz, Kings for George Hill, and in exhchange give rights to Dimitrios Agravanis to them.",FALSE,TRUE,"Cavaliers, Jazz, Kings"
"cashGeorge Hill","2018-02-08","George Hill","cash","Cavaliers","3-team trade with Jazz, Kings","On 2018-02-08, Cavaliers make 3-team trade with Jazz, Kings for George Hill, and in exhchange give $2.1M cash to them.",FALSE,FALSE,"Cavaliers, Jazz, Kings"
"Derrick RoseRodney Hood","2018-02-08","Rodney Hood","Derrick Rose","Cavaliers","3-team trade with Jazz, Kings","On 2018-02-08, Cavaliers make 3-team trade with Jazz, Kings for Rodney Hood, and in exhchange give Derrick Rose to them.",FALSE,FALSE,"Cavaliers, Jazz, Kings"
"Jae CrowderRodney Hood","2018-02-08","Rodney Hood","Jae Crowder","Cavaliers","3-team trade with Jazz, Kings","On 2018-02-08, Cavaliers make 3-team trade with Jazz, Kings for Rodney Hood, and in exhchange give Jae Crowder to them.",FALSE,FALSE,"Cavaliers, Jazz, Kings"
"Iman ShumpertRodney Hood","2018-02-08","Rodney Hood","Iman Shumpert","Cavaliers","3-team trade with Jazz, Kings","On 2018-02-08, Cavaliers make 3-team trade with Jazz, Kings for Rodney Hood, and in exhchange give Iman Shumpert to them.",FALSE,FALSE,"Cavaliers, Jazz, Kings"
"Dimitrios AgravanisRodney Hood","2018-02-08","Rodney Hood","Dimitrios Agravanis","Cavaliers","3-team trade with Jazz, Kings","On 2018-02-08, Cavaliers make 3-team trade with Jazz, Kings for Rodney Hood, and in exhchange give rights to Dimitrios Agravanis to them.",FALSE,TRUE,"Cavaliers, Jazz, Kings"
"cashRodney Hood","2018-02-08","Rodney Hood","cash","Cavaliers","3-team trade with Jazz, Kings","On 2018-02-08, Cavaliers make 3-team trade with Jazz, Kings for Rodney Hood, and in exhchange give $2.1M cash to them.",FALSE,FALSE,"Cavaliers, Jazz, Kings"
"Arturas GudaitisDerrick Rose","2018-02-08","Arturas Gudaitis","Derrick Rose","Cavaliers","3-team trade with Jazz, Kings","On 2018-02-08, Cavaliers make 3-team trade with Jazz, Kings for rights to Arturas Gudaitis, and in exhchange give Derrick Rose to them.",FALSE,TRUE,"Cavaliers, Jazz, Kings"
"Arturas GudaitisJae Crowder","2018-02-08","Arturas Gudaitis","Jae Crowder","Cavaliers","3-team trade with Jazz, Kings","On 2018-02-08, Cavaliers make 3-team trade with Jazz, Kings for rights to Arturas Gudaitis, and in exhchange give Jae Crowder to them.",FALSE,TRUE,"Cavaliers, Jazz, Kings"
"Arturas GudaitisIman Shumpert","2018-02-08","Arturas Gudaitis","Iman Shumpert","Cavaliers","3-team trade with Jazz, Kings","On 2018-02-08, Cavaliers make 3-team trade with Jazz, Kings for rights to Arturas Gudaitis, and in exhchange give Iman Shumpert to them.",FALSE,TRUE,"Cavaliers, Jazz, Kings"
"Arturas GudaitisDimitrios Agravanis","2018-02-08","Arturas Gudaitis","Dimitrios Agravanis","Cavaliers","3-team trade with Jazz, Kings","On 2018-02-08, Cavaliers make 3-team trade with Jazz, Kings for rights to Arturas Gudaitis, and in exhchange give rights to Dimitrios Agravanis to them.",FALSE,TRUE,"Cavaliers, Jazz, Kings"
"Arturas Gudaitiscash","2018-02-08","Arturas Gudaitis","cash","Cavaliers","3-team trade with Jazz, Kings","On 2018-02-08, Cavaliers make 3-team trade with Jazz, Kings for rights to Arturas Gudaitis, and in exhchange give $2.1M cash to them.",FALSE,TRUE,"Cavaliers, Jazz, Kings"
"Brice JohnsonJames Ennis","2018-02-08","Brice Johnson","James Ennis","Grizzlies","trade with Pistons","On 2018-02-08, Grizzlies make trade with Pistons for Brice Johnson, and in exhchange give James Ennis to them.",FALSE,FALSE,"Grizzlies, Pistons"
"Luke BabbittOkaro White","2018-02-08","Okaro White","Luke Babbitt","Hawks","trade with Heat","On 2018-02-08, Hawks make trade with Heat for Okaro White, and in exhchange give Luke Babbitt to them.",FALSE,FALSE,"Hawks, Heat"
"Derrick RoseJoe Johnson","2018-02-08","Derrick Rose","Joe Johnson","Jazz","3-team trade with Cavaliers, Kings","On 2018-02-08, Jazz make 3-team trade with Cavaliers, Kings for Derrick Rose, and in exhchange give Joe Johnson to them.",FALSE,FALSE,"Jazz, Cavaliers, Kings"
"cashDerrick Rose","2018-02-08","Derrick Rose","cash","Jazz","3-team trade with Cavaliers, Kings","On 2018-02-08, Jazz make 3-team trade with Cavaliers, Kings for Derrick Rose, and in exhchange give $1.1M cash to them.",FALSE,FALSE,"Jazz, Cavaliers, Kings"
"Jae CrowderJoe Johnson","2018-02-08","Jae Crowder","Joe Johnson","Jazz","3-team trade with Cavaliers, Kings","On 2018-02-08, Jazz make 3-team trade with Cavaliers, Kings for Jae Crowder, and in exhchange give Joe Johnson to them.",FALSE,FALSE,"Jazz, Cavaliers, Kings"
"cashJae Crowder","2018-02-08","Jae Crowder","cash","Jazz","3-team trade with Cavaliers, Kings","On 2018-02-08, Jazz make 3-team trade with Cavaliers, Kings for Jae Crowder, and in exhchange give $1.1M cash to them.",FALSE,FALSE,"Jazz, Cavaliers, Kings"
"Bruno CabocloMalachi Richardson","2018-02-08","Bruno Caboclo","Malachi Richardson","Kings","trade with Raptors","On 2018-02-08, Kings make trade with Raptors for Bruno Caboclo, and in exhchange give Malachi Richardson to them.",FALSE,FALSE,"Kings, Raptors"
"George HillJoe Johnson","2018-02-08","Joe Johnson","George Hill","Kings","3-team trade with Cavaliers, Jazz","On 2018-02-08, Kings make 3-team trade with Cavaliers, Jazz for Joe Johnson, and in exhchange give George Hill to them.",FALSE,FALSE,"Kings, Cavaliers, Jazz"
"Arturas GudaitisJoe Johnson","2018-02-08","Joe Johnson","Arturas Gudaitis","Kings","3-team trade with Cavaliers, Jazz","On 2018-02-08, Kings make 3-team trade with Cavaliers, Jazz for Joe Johnson, and in exhchange give rights to Arturas Gudaitis to them.",FALSE,TRUE,"Kings, Cavaliers, Jazz"
"Doug McDermottEmmanuel Mudiay","2018-02-08","Emmanuel Mudiay","Doug McDermott","Knicks","3-team trade with Mavericks, Nuggets","On 2018-02-08, Knicks make 3-team trade with Mavericks, Nuggets for Emmanuel Mudiay, and in exhchange give Doug McDermott to them.",FALSE,FALSE,"Knicks, Mavericks, Nuggets"
"Emmanuel MudiayJustin Jackson","2018-02-08","Emmanuel Mudiay","Justin Jackson","Knicks","3-team trade with Mavericks, Nuggets","On 2018-02-08, Knicks make 3-team trade with Mavericks, Nuggets for Emmanuel Mudiay, and in exhchange give 2018 second round pick (less favorable of Clippers, Knicks picks) (#43-Justin Jackson) to them.",TRUE,FALSE,"Knicks, Mavericks, Nuggets"
"Devin HarrisDoug McDermott","2018-02-08","Doug McDermott","Devin Harris","Mavericks","3-team trade with Knicks, Nuggets","On 2018-02-08, Mavericks make 3-team trade with Knicks, Nuggets for Doug McDermott, and in exhchange give Devin Harris to them.",FALSE,FALSE,"Mavericks, Knicks, Nuggets"
"Devin HarrisShake Milton","2018-02-08","Shake Milton","Devin Harris","Mavericks","3-team trade with Knicks, Nuggets","On 2018-02-08, Mavericks make 3-team trade with Knicks, Nuggets for 2018 second round pick (less favorable of Blazers, Kings picks) (from Nuggets) (#54-Shake Milton), and in exhchange give Devin Harris to them.",TRUE,FALSE,"Mavericks, Knicks, Nuggets"
"Devin HarrisEmmanuel Mudiay","2018-02-08","Devin Harris","Emmanuel Mudiay","Nuggets","3-team trade with Knicks, Mavericks","On 2018-02-08, Nuggets make 3-team trade with Knicks, Mavericks for Devin Harris, and in exhchange give Emmanuel Mudiay to them.",FALSE,FALSE,"Nuggets, Knicks, Mavericks"
"Justin JacksonShake Milton","2018-02-08","Justin Jackson","Shake Milton","Nuggets","3-team trade with Knicks, Mavericks","On 2018-02-08, Nuggets make 3-team trade with Knicks, Mavericks for 2018 second round pick (from Knicks) (less favorable of Clippers, Knicks picks) (#43-Justin Jackson), and in exhchange give 2018 second round pick (less favorable of Blazers, Kings picks) (#54-Shake Milton) to them.",TRUE,FALSE,"Nuggets, Knicks, Mavericks"
"A.J. Hammonsfree agency","2018-02-08","free agency","A.J. Hammons","Heat","waived","On 2018-02-08, A.J. Hammons becomes a free agent from Heat",FALSE,FALSE,"Heat"
"free agencyJosh McRoberts","2018-02-10","free agency","Josh McRoberts","Mavericks","waived","On 2018-02-10, Josh McRoberts becomes a free agent from Mavericks",FALSE,FALSE,"Mavericks"
"free agencyRashad Vaughn","2018-02-10","free agency","Rashad Vaughn","Pelicans","waived","On 2018-02-10, Rashad Vaughn becomes a free agent from Pelicans",FALSE,FALSE,"Pelicans"
"free agencyWalter Lemon Jr. / Walt Lemon Jr.","2018-02-21","Walter Lemon Jr. / Walt Lemon Jr.","free agency","Pelicans","signed free agent to a 10-day contract","On 2018-02-21, Walter Lemon Jr. / Walt Lemon Jr. is signed free agent to a 10-day contract by Pelicans",FALSE,FALSE,"Pelicans"
"free agencyMarcus Thornton","2018-02-22","Marcus Thornton","free agency","Cavaliers","signed free agent to a 10-day contract","On 2018-02-22, Marcus Thornton is signed free agent to a 10-day contract by Cavaliers",FALSE,FALSE,"Cavaliers"
"free agencyScotty Hopson","2018-02-26","Scotty Hopson","free agency","Mavericks","signed free agent to a 10-day contract","On 2018-02-26, Scotty Hopson is signed free agent to a 10-day contract by Mavericks",FALSE,FALSE,"Mavericks"
"Ersan Ilyasovafree agency","2018-02-26","free agency","Ersan Ilyasova","Hawks","waived","On 2018-02-26, Ersan Ilyasova becomes a free agent from Hawks",FALSE,FALSE,"Hawks"
"free agencyJaylen Morris","2018-02-28","Jaylen Morris","free agency","Hawks","signed free agent to a 10-day contract","On 2018-02-28, Jaylen Morris is signed free agent to a 10-day contract by Hawks",FALSE,FALSE,"Hawks"
"Corey Brewerfree agency","2018-02-28","free agency","Corey Brewer","Lakers","waived","On 2018-02-28, Corey Brewer becomes a free agent from Lakers",FALSE,FALSE,"Lakers"
"free agencyShabazz Muhammad","2018-03-01","free agency","Shabazz Muhammad","Timberwolves","waived","On 2018-03-01, Shabazz Muhammad becomes a free agent from Timberwolves",FALSE,FALSE,"Timberwolves"
"free agencyMarquis Teague","2018-03-24","Marquis Teague","free agency","Grizzlies","signed free agent to a 10-day contract","On 2018-03-24, Marquis Teague is signed free agent to a 10-day contract by Grizzlies",FALSE,FALSE,"Grizzlies"
"Brice Johnsonfree agency","2018-03-27","free agency","Brice Johnson","Grizzlies","waived","On 2018-03-27, Brice Johnson becomes a free agent from Grizzlies",FALSE,FALSE,"Grizzlies"
"free agencyMarShon Brooks","2018-03-27","MarShon Brooks","free agency","Grizzlies","signed free agent to a 10-day contract","On 2018-03-27, MarShon Brooks is signed free agent to a 10-day contract by Grizzlies",FALSE,FALSE,"Grizzlies"
"free agencyXavier Silas","2018-03-28","Xavier Silas","free agency","Celtics","signed free agent to a 10-day contract","On 2018-03-28, Xavier Silas is signed free agent to a 10-day contract by Celtics",FALSE,FALSE,"Celtics"
"Andre Ingramfree agency","2018-04-09","Andre Ingram","free agency","Lakers","signed free agent for the remainder of the season","On 2018-04-09, Andre Ingram is signed free agent for the remainder of the season by Lakers",FALSE,FALSE,"Lakers"
"Aaron Jacksonfree agency","2018-04-11","Aaron Jackson","free agency","Rockets","signed free agent for the remainder of the season","On 2018-04-11, Aaron Jackson is signed free agent for the remainder of the season by Rockets",FALSE,FALSE,"Rockets"
"Ray SpaldingShake Milton","2018-06-21","Shake Milton","Ray Spalding","76ers","trade with Mavericks","On 2018-06-21, 76ers make trade with Mavericks for rights to Shake Milton, and in exhchange give rights to Ray Spalding to them.",FALSE,TRUE,"76ers, Mavericks"
"Kostas AntetokounmpoShake Milton","2018-06-21","Shake Milton","Kostas Antetokounmpo","76ers","trade with Mavericks","On 2018-06-21, 76ers make trade with Mavericks for rights to Shake Milton, and in exhchange give rights to Kostas Antetokounmpo to them.",FALSE,TRUE,"76ers, Mavericks"
"Mikal BridgesZhaire Smith","2018-06-21","Zhaire Smith","Mikal Bridges","76ers","trade with Suns","On 2018-06-21, 76ers make trade with Suns for rights to Zhaire Smith, and in exhchange give rights to Mikal Bridges to them.",FALSE,TRUE,"76ers, Suns"
"cashGary Trent Jr.","2018-06-21","Gary Trent Jr.","cash","Blazers","trade with Kings","On 2018-06-21, Blazers make trade with Kings for rights to Gary Trent Jr., and in exhchange give cash to them.",FALSE,TRUE,"Blazers, Kings"
"Miles BridgesShai Gilgeous-Alexander","2018-06-21","Shai Gilgeous-Alexander","Miles Bridges","Clippers","trade with Hornets","On 2018-06-21, Clippers make trade with Hornets for rights to Shai Gilgeous-Alexander, and in exhchange give rights to Miles Bridges to them.",FALSE,TRUE,"Clippers, Hornets"
"Luka DoncicTrae Young","2018-06-21","Trae Young","Luka Doncic","Hawks","trade with Mavericks","On 2018-06-21, Hawks make trade with Mavericks for rights to Trae Young, and in exhchange give rights to Luka Doncic to them.",FALSE,TRUE,"Hawks, Mavericks"
"cashVincent Edwards / Vince Edwards","2018-06-21","cash","Vincent Edwards / Vince Edwards","Jazz","trade with Rockets","On 2018-06-21, Jazz make trade with Rockets for cash, and in exhchange give rights to Vincent Edwards / Vince Edwards to them.",FALSE,TRUE,"Jazz, Rockets"
"Jarred VanderbiltJustin Jackson","2018-06-21","Justin Jackson","Jarred Vanderbilt","Magic","trade with Nuggets","On 2018-06-21, Magic make trade with Nuggets for rights to Justin Jackson, and in exhchange give rights to Jarred Vanderbilt to them.",FALSE,TRUE,"Magic, Nuggets"
"Austin RiversMarcin Gortat","2018-06-26","Marcin Gortat","Austin Rivers","Clippers","trade with Wizards","On 2018-06-26, Clippers make trade with Wizards for Marcin Gortat, and in exhchange give Austin Rivers to them.",FALSE,FALSE,"Clippers, Wizards"
"free agencyTyler Ennis","2018-06-28","free agency","Tyler Ennis","Lakers","waived","On 2018-06-28, Tyler Ennis becomes a free agent from Lakers",FALSE,FALSE,"Lakers"
"free agencyThomas Bryant","2018-06-30","free agency","Thomas Bryant","Lakers","waived","On 2018-06-30, Thomas Bryant becomes a free agent from Lakers",FALSE,FALSE,"Lakers"
"free agencyTyler Ulis","2018-06-30","free agency","Tyler Ulis","Suns","waived","On 2018-06-30, Tyler Ulis becomes a free agent from Suns",FALSE,FALSE,"Suns"
"free agencyJaylen Adams","2018-07-01","Jaylen Adams","free agency","Hawks","signed free agent to a two way contract","On 2018-07-01, Jaylen Adams is signed free agent to a two way contract by Hawks",FALSE,FALSE,"Hawks"
"free agencyMalik Newman","2018-07-01","Malik Newman","free agency","Lakers","signed free agent to a two way contract","On 2018-07-01, Malik Newman is signed free agent to a two way contract by Lakers",FALSE,FALSE,"Lakers"
