"key","date","to","from","action_team","notes","edge_label","pick_involved","rights_involved","teams_involved"
"Chris Chiozzafree agencysigned free agent2018-09-07","2018-09-07","Chris Chiozza","free agency","Wizards","signed free agent","On 2018-09-07, Chris Chiozza is signed as free agent by Wizards",FALSE,FALSE,"Wizards"
"David Nwabafree agencysigned unrestricted free agent to a 1-year, $1.5M contract2018-09-08","2018-09-08","David Nwaba","free agency","Cavaliers","signed unrestricted free agent to a 1-year, $1.5M contract","On 2018-09-08, David Nwaba is signed as unrestricted free agent to a 1-year, $1.5M contract by Cavaliers",FALSE,FALSE,"Cavaliers"
"Desi Rodriguezfree agencysigned free agent2018-09-08","2018-09-08","Desi Rodriguez","free agency","Clippers","signed free agent","On 2018-09-08, Desi Rodriguez is signed as free agent by Clippers",FALSE,FALSE,"Clippers"
"free agencyLuol Dengsigned free agent to a 1-year, $2.4M contract2018-09-10","2018-09-10","Luol Deng","free agency","Timberwolves","signed free agent to a 1-year, $2.4M contract","On 2018-09-10, Luol Deng is signed as free agent to a 1-year, $2.4M contract by Timberwolves",FALSE,FALSE,"Timberwolves"
"free agencyJordan McRaesigned free agent to a two way contract2018-09-10","2018-09-10","Jordan McRae","free agency","Wizards","signed free agent to a two way contract","On 2018-09-10, Jordan McRae is signed as free agent to a two way contract by Wizards",FALSE,FALSE,"Wizards"
"free agencyTiwian Kendleysigned free agent2018-09-10","2018-09-10","Tiwian Kendley","free agency","Wizards","signed free agent","On 2018-09-10, Tiwian Kendley is signed as free agent by Wizards",FALSE,FALSE,"Wizards"
"free agencyIsaac Hamiltonsigned free agent2018-09-10","2018-09-10","Isaac Hamilton","free agency","Cavaliers","signed free agent","On 2018-09-10, Isaac Hamilton is signed as free agent by Cavaliers",FALSE,FALSE,"Cavaliers"
"free agencyScoochie Smithsigned free agent2018-09-10","2018-09-10","Scoochie Smith","free agency","Cavaliers","signed free agent","On 2018-09-10, Scoochie Smith is signed as free agent by Cavaliers",FALSE,FALSE,"Cavaliers"
"free agencyKyle Collinsworthsigned free agent to a 1-year, $1.35M contract2018-09-13","2018-09-13","Kyle Collinsworth","free agency","Raptors","signed free agent to a 1-year, $1.35M contract","On 2018-09-13, Kyle Collinsworth is signed as free agent to a 1-year, $1.35M contract by Raptors",FALSE,FALSE,"Raptors"
"free agencyJaCorey Williamssigned free agent2018-09-13","2018-09-13","JaCorey Williams","free agency","Cavaliers","signed free agent","On 2018-09-13, JaCorey Williams is signed as free agent by Cavaliers",FALSE,FALSE,"Cavaliers"
"Bonzie Colsonfree agencysigned free agent2018-09-14","2018-09-14","Bonzie Colson","free agency","Cavaliers","signed free agent","On 2018-09-14, Bonzie Colson is signed as free agent by Cavaliers",FALSE,FALSE,"Cavaliers"
"free agencyLevi Randolphsigned free agent2018-09-14","2018-09-14","Levi Randolph","free agency","Cavaliers","signed free agent","On 2018-09-14, Levi Randolph is signed as free agent by Cavaliers",FALSE,FALSE,"Cavaliers"
"Deng Adelfree agencysigned free agent2018-09-14","2018-09-14","Deng Adel","free agency","Raptors","signed free agent","On 2018-09-14, Deng Adel is signed as free agent by Raptors",FALSE,FALSE,"Raptors"
"free agencyIsaac Hamiltonwaived2018-09-14","2018-09-14","free agency","Isaac Hamilton","Cavaliers","waived","On 2018-09-14, Isaac Hamilton is waived by Cavaliers",FALSE,FALSE,"Cavaliers"
"free agencyScoochie Smithwaived2018-09-14","2018-09-14","free agency","Scoochie Smith","Cavaliers","waived","On 2018-09-14, Scoochie Smith is waived by Cavaliers",FALSE,FALSE,"Cavaliers"
"Brandon McCoyfree agencywaived2018-09-17","2018-09-17","free agency","Brandon McCoy","Bucks","waived","On 2018-09-17, Brandon McCoy is waived by Bucks",FALSE,FALSE,"Bucks"
"free agencyJordan Barnettwaived2018-09-17","2018-09-17","free agency","Jordan Barnett","Bucks","waived","On 2018-09-17, Jordan Barnett is waived by Bucks",FALSE,FALSE,"Bucks"
"free agencyRobert Johnson (b)signed free agent2018-09-17","2018-09-17","Robert Johnson (b)","free agency","Bucks","signed free agent","On 2018-09-17, Robert Johnson (b) is signed as free agent by Bucks",FALSE,FALSE,"Bucks"
"free agencyJaKarr Sampsonsigned unrestricted free agent2018-09-17","2018-09-17","JaKarr Sampson","free agency","Bulls","signed unrestricted free agent","On 2018-09-17, JaKarr Sampson is signed as unrestricted free agent by Bulls",FALSE,FALSE,"Bulls"
"free agencyKaiser Gatessigned free agent2018-09-17","2018-09-17","Kaiser Gates","free agency","Bulls","signed free agent","On 2018-09-17, Kaiser Gates is signed as free agent by Bulls",FALSE,FALSE,"Bulls"
"Drew Eubanksfree agencysigned free agent to a two way contract2018-09-17","2018-09-17","Drew Eubanks","free agency","Spurs","signed free agent to a two way contract","On 2018-09-17, Drew Eubanks is signed as free agent to a two way contract by Spurs",FALSE,FALSE,"Spurs"
"free agencyJames Youngsigned free agent2018-09-17","2018-09-17","James Young","free agency","Bucks","signed free agent","On 2018-09-17, James Young is signed as free agent by Bucks",FALSE,FALSE,"Bucks"
"Amida Brimahfree agencysigned free agent2018-09-17","2018-09-17","Amida Brimah","free agency","Spurs","signed free agent","On 2018-09-17, Amida Brimah is signed as free agent by Spurs",FALSE,FALSE,"Spurs"
"free agencyJulian Washburnsigned free agent2018-09-17","2018-09-17","Julian Washburn","free agency","Spurs","signed free agent","On 2018-09-17, Julian Washburn is signed as free agent by Spurs",FALSE,FALSE,"Spurs"
"free agencyTravis Tricewaived2018-09-18","2018-09-18","free agency","Travis Trice","Bucks","waived","On 2018-09-18, Travis Trice is waived by Bucks",FALSE,FALSE,"Bucks"
"free agencyIke Nwamusigned free agent2018-09-18","2018-09-18","Ike Nwamu","free agency","Bucks","signed free agent","On 2018-09-18, Ike Nwamu is signed as free agent by Bucks",FALSE,FALSE,"Bucks"
"Cole Aldrichfree agencysigned free agent2018-09-18","2018-09-18","Cole Aldrich","free agency","Hawks","signed free agent","On 2018-09-18, Cole Aldrich is signed as free agent by Hawks",FALSE,FALSE,"Hawks"
"free agencyLavoy Allensigned unrestricted free agent2018-09-18","2018-09-18","Lavoy Allen","free agency","Wizards","signed unrestricted free agent","On 2018-09-18, Lavoy Allen is signed as unrestricted free agent by Wizards",FALSE,FALSE,"Wizards"
"free agencyKobi Simmonssigned free agent2018-09-19","2018-09-19","Kobi Simmons","free agency","Cavaliers","signed free agent","On 2018-09-19, Kobi Simmons is signed as free agent by Cavaliers",FALSE,FALSE,"Cavaliers"
"free agencyXavier Silassigned free agent2018-09-19","2018-09-19","Xavier Silas","free agency","Nuggets","signed free agent","On 2018-09-19, Xavier Silas is signed as free agent by Nuggets",FALSE,FALSE,"Nuggets"
"Emeka Okaforfree agencywaived2018-09-19","2018-09-19","free agency","Emeka Okafor","Pelicans","waived","On 2018-09-19, Emeka Okafor is waived by Pelicans",FALSE,FALSE,"Pelicans"
"free agencyJarrett Jacksigned unrestricted free agent to a 1-year, $2.4M contract2018-09-19","2018-09-19","Jarrett Jack","free agency","Pelicans","signed unrestricted free agent to a 1-year, $2.4M contract","On 2018-09-19, Jarrett Jack is signed as unrestricted free agent to a 1-year, $2.4M contract by Pelicans",FALSE,FALSE,"Pelicans"
"Chasson Randlefree agencysigned free agent2018-09-19","2018-09-19","Chasson Randle","free agency","Wizards","signed free agent","On 2018-09-19, Chasson Randle is signed as free agent by Wizards",FALSE,FALSE,"Wizards"
"free agencyJaCorey Williamswaived2018-09-19","2018-09-19","free agency","JaCorey Williams","Cavaliers","waived","On 2018-09-19, JaCorey Williams is waived by Cavaliers",FALSE,FALSE,"Cavaliers"
"free agencyIke Nwamuwaived2018-09-20","2018-09-20","free agency","Ike Nwamu","Bucks","waived","On 2018-09-20, Ike Nwamu is waived by Bucks",FALSE,FALSE,"Bucks"
"free agencyRobert Johnson (b)waived2018-09-20","2018-09-20","free agency","Robert Johnson (b)","Bucks","waived","On 2018-09-20, Robert Johnson (b) is waived by Bucks",FALSE,FALSE,"Bucks"
"free agencyJames Youngwaived2018-09-20","2018-09-20","free agency","James Young","Bucks","waived","On 2018-09-20, James Young is waived by Bucks",FALSE,FALSE,"Bucks"
"Amida Brimahfree agencywaived2018-09-20","2018-09-20","free agency","Amida Brimah","Spurs","waived","On 2018-09-20, Amida Brimah is waived by Spurs",FALSE,FALSE,"Spurs"
"free agencyJulian Washburnwaived2018-09-20","2018-09-20","free agency","Julian Washburn","Spurs","waived","On 2018-09-20, Julian Washburn is waived by Spurs",FALSE,FALSE,"Spurs"
"Emeka Okaforfree agencysigned free agent2018-09-21","2018-09-21","Emeka Okafor","free agency","76ers","signed free agent","On 2018-09-21, Emeka Okafor is signed as free agent by 76ers",FALSE,FALSE,"76ers"
"Christian Woodfree agencysigned unrestricted free agent2018-09-21","2018-09-21","Christian Wood","free agency","Bucks","signed unrestricted free agent","On 2018-09-21, Christian Wood is signed as unrestricted free agent by Bucks",FALSE,FALSE,"Bucks"
"Donald Sloanfree agencysigned free agent2018-09-21","2018-09-21","Donald Sloan","free agency","Nuggets","signed free agent","On 2018-09-21, Donald Sloan is signed as free agent by Nuggets",FALSE,FALSE,"Nuggets"
"free agencyOmari Johnsonsigned free agent2018-09-21","2018-09-21","Omari Johnson","free agency","Pacers","signed free agent","On 2018-09-21, Omari Johnson is signed as free agent by Pacers",FALSE,FALSE,"Pacers"
"Eric Morelandfree agencysigned free agent to a 1-year contract2018-09-21","2018-09-21","Eric Moreland","free agency","Raptors","signed free agent to a 1-year contract","On 2018-09-21, Eric Moreland is signed as free agent to a 1-year contract by Raptors",FALSE,FALSE,"Raptors"
"free agencyJaron Blossomgamesigned free agent2018-09-21","2018-09-21","Jaron Blossomgame","free agency","Spurs","signed free agent","On 2018-09-21, Jaron Blossomgame is signed as free agent by Spurs",FALSE,FALSE,"Spurs"
"free agencyOkaro Whitesigned free agent2018-09-21","2018-09-21","Okaro White","free agency","Spurs","signed free agent","On 2018-09-21, Okaro White is signed as free agent by Spurs",FALSE,FALSE,"Spurs"
"free agencyTim Fraziersigned unrestricted free agent2018-09-22","2018-09-22","Tim Frazier","free agency","Bucks","signed unrestricted free agent","On 2018-09-22, Tim Frazier is signed as unrestricted free agent by Bucks",FALSE,FALSE,"Bucks"
"Deyonta Davisfree agencywaived2018-09-22","2018-09-22","free agency","Deyonta Davis","Kings","waived","On 2018-09-22, Deyonta Davis is waived by Kings",FALSE,FALSE,"Kings"
"free agencyScottie Lindseysigned free agent2018-09-22","2018-09-22","Scottie Lindsey","free agency","Pistons","signed free agent","On 2018-09-22, Scottie Lindsey is signed as free agent by Pistons",FALSE,FALSE,"Pistons"
"free agencyOlivier Hanlanwaived2018-09-23","2018-09-23","free agency","Olivier Hanlan","Spurs","waived","On 2018-09-23, Olivier Hanlan is waived by Spurs",FALSE,FALSE,"Spurs"
"Abdul Gaddyfree agencysigned free agent2018-09-23","2018-09-23","Abdul Gaddy","free agency","Thunder","signed free agent","On 2018-09-23, Abdul Gaddy is signed as free agent by Thunder",FALSE,FALSE,"Thunder"
"Bryce Alfordfree agencysigned free agent2018-09-23","2018-09-23","Bryce Alford","free agency","Thunder","signed free agent","On 2018-09-23, Bryce Alford is signed as free agent by Thunder",FALSE,FALSE,"Thunder"
"free agencyK.J. McDanielssigned free agent2018-09-23","2018-09-23","K.J. McDaniels","free agency","Thunder","signed free agent","On 2018-09-23, K.J. McDaniels is signed as free agent by Thunder",FALSE,FALSE,"Thunder"
"free agencyRichard Solomonsigned free agent2018-09-23","2018-09-23","Richard Solomon","free agency","Thunder","signed free agent","On 2018-09-23, Richard Solomon is signed as free agent by Thunder",FALSE,FALSE,"Thunder"
"free agencyIsmaila Kanesigned free agent2018-09-24","2018-09-24","Ismaila Kane","free agency","Grizzlies","signed free agent","On 2018-09-24, Ismaila Kane is signed as free agent by Grizzlies",FALSE,FALSE,"Grizzlies"
"Alan Williamsfree agencysigned free agent to a two way contract2018-09-24","2018-09-24","Alan Williams","free agency","Nets","signed free agent to a two way contract","On 2018-09-24, Alan Williams is signed as free agent to a two way contract by Nets",FALSE,FALSE,"Nets"
"free agencyScottie Lindseywaived2018-09-24","2018-09-24","free agency","Scottie Lindsey","Pistons","waived","On 2018-09-24, Scottie Lindsey is waived by Pistons",FALSE,FALSE,"Pistons"
"Chris McCulloughfree agencysigned unrestricted free agent2018-09-24","2018-09-24","Chris McCullough","free agency","Pistons","signed unrestricted free agent","On 2018-09-24, Chris McCullough is signed as unrestricted free agent by Pistons",FALSE,FALSE,"Pistons"
"free agencyNick Johnsonsigned free agent2018-09-24","2018-09-24","Nick Johnson","free agency","Spurs","signed free agent","On 2018-09-24, Nick Johnson is signed as free agent by Spurs",FALSE,FALSE,"Spurs"
"Darius Johnson-Odomfree agencysigned free agent2018-09-24","2018-09-24","Darius Johnson-Odom","free agency","Timberwolves","signed free agent","On 2018-09-24, Darius Johnson-Odom is signed as free agent by Timberwolves",FALSE,FALSE,"Timberwolves"
"free agencyJonathan Starksigned free agent2018-09-24","2018-09-24","Jonathan Stark","free agency","Timberwolves","signed free agent","On 2018-09-24, Jonathan Stark is signed as free agent by Timberwolves",FALSE,FALSE,"Timberwolves"
"free agencyTyler Ulissigned free agent2018-09-24","2018-09-24","Tyler Ulis","free agency","Warriors","signed free agent","On 2018-09-24, Tyler Ulis is signed as free agent by Warriors",FALSE,FALSE,"Warriors"
"free agencyJonathan Gibsonwaived2018-09-25","2018-09-25","free agency","Jonathan Gibson","Celtics","waived","On 2018-09-25, Jonathan Gibson is waived by Celtics",FALSE,FALSE,"Celtics"
"Cameron Reynolds / Cam Reynoldsfree agencysigned free agent2018-09-25","2018-09-25","Cameron Reynolds / Cam Reynolds","free agency","Kings","signed free agent","On 2018-09-25, Cameron Reynolds / Cam Reynolds is signed as free agent by Kings",FALSE,FALSE,"Kings"
"free agencyTyrius Walkersigned free agent2018-09-25","2018-09-25","Tyrius Walker","free agency","Knicks","signed free agent","On 2018-09-25, Tyrius Walker is signed as free agent by Knicks",FALSE,FALSE,"Knicks"
"free agencyNuni Omotsigned free agent2018-09-25","2018-09-25","Nuni Omot","free agency","Nets","signed free agent","On 2018-09-25, Nuni Omot is signed as free agent by Nets",FALSE,FALSE,"Nets"
"Darrun Hilliardfree agencywaived2018-09-25","2018-09-25","free agency","Darrun Hilliard","Spurs","waived","On 2018-09-25, Darrun Hilliard is waived by Spurs",FALSE,FALSE,"Spurs"
"free agencyJosh Huestiswaived2018-09-25","2018-09-25","free agency","Josh Huestis","Spurs","waived","On 2018-09-25, Josh Huestis is waived by Spurs",FALSE,FALSE,"Spurs"
"Devon Hallfree agencywaived2018-09-25","2018-09-25","free agency","Devon Hall","Thunder","waived","On 2018-09-25, Devon Hall is waived by Thunder",FALSE,FALSE,"Thunder"
"Donte Granthamfree agencywaived2018-09-25","2018-09-25","free agency","Donte Grantham","Thunder","waived","On 2018-09-25, Donte Grantham is waived by Thunder",FALSE,FALSE,"Thunder"
"free agencyKevin Herveywaived2018-09-25","2018-09-25","free agency","Kevin Hervey","Thunder","waived","On 2018-09-25, Kevin Hervey is waived by Thunder",FALSE,FALSE,"Thunder"
"Abdel Naderfree agencysigned free agent2018-09-25","2018-09-25","Abdel Nader","free agency","Thunder","signed free agent","On 2018-09-25, Abdel Nader is signed as free agent by Thunder",FALSE,FALSE,"Thunder"
"Brandon Austinfree agencysigned free agent2018-09-26","2018-09-26","Brandon Austin","free agency","Kings","signed free agent","On 2018-09-26, Brandon Austin is signed as free agent by Kings",FALSE,FALSE,"Kings"
"free agencyKalin Lucassigned free agent2018-09-27","2018-09-27","Kalin Lucas","free agency","Kings","signed free agent","On 2018-09-27, Kalin Lucas is signed as free agent by Kings",FALSE,FALSE,"Kings"
"free agencyGabe Yorkwaived2018-09-27","2018-09-27","free agency","Gabe York","Magic","waived","On 2018-09-27, Gabe York is waived by Magic",FALSE,FALSE,"Magic"
"Devin Davisfree agencysigned free agent2018-09-28","2018-09-28","Devin Davis","free agency","Magic","signed free agent","On 2018-09-28, Devin Davis is signed as free agent by Magic",FALSE,FALSE,"Magic"
"Brandon McCoyfree agencysigned free agent2018-09-29","2018-09-29","Brandon McCoy","free agency","Pelicans","signed free agent","On 2018-09-29, Brandon McCoy is signed as free agent by Pelicans",FALSE,FALSE,"Pelicans"
"Brandon Austinfree agencywaived2018-09-30","2018-09-30","free agency","Brandon Austin","Kings","waived","On 2018-09-30, Brandon Austin is waived by Kings",FALSE,FALSE,"Kings"
"free agencyJustin Bibbswaived2018-10-01","2018-10-01","free agency","Justin Bibbs","Celtics","waived","On 2018-10-01, Justin Bibbs is waived by Celtics",FALSE,FALSE,"Celtics"
"free agencyMarcus Georges-Huntsigned unrestricted free agent2018-10-01","2018-10-01","Marcus Georges-Hunt","free agency","Celtics","signed unrestricted free agent","On 2018-10-01, Marcus Georges-Hunt is signed as unrestricted free agent by Celtics",FALSE,FALSE,"Celtics"
"free agencyTaren Sullivansigned free agent2018-10-01","2018-10-01","Taren Sullivan","free agency","Kings","signed free agent","On 2018-10-01, Taren Sullivan is signed as free agent by Kings",FALSE,FALSE,"Kings"
"Cole Aldrichfree agencywaived2018-10-02","2018-10-02","free agency","Cole Aldrich","Hawks","waived","On 2018-10-02, Cole Aldrich is waived by Hawks",FALSE,FALSE,"Hawks"
"free agencyTyrius Walkerwaived2018-10-02","2018-10-02","free agency","Tyrius Walker","Knicks","waived","On 2018-10-02, Tyrius Walker is waived by Knicks",FALSE,FALSE,"Knicks"
"free agencyJohn Jenkinssigned free agent2018-10-02","2018-10-02","John Jenkins","free agency","Knicks","signed free agent","On 2018-10-02, John Jenkins is signed as free agent by Knicks",FALSE,FALSE,"Knicks"
"free agencyPhillip Carr / Phil Carrsigned free agent2018-10-02","2018-10-02","Phillip Carr / Phil Carr","free agency","Knicks","signed free agent","On 2018-10-02, Phillip Carr / Phil Carr is signed as free agent by Knicks",FALSE,FALSE,"Knicks"
"free agencyTaren Sullivanwaived2018-10-02","2018-10-02","free agency","Taren Sullivan","Kings","waived","On 2018-10-02, Taren Sullivan is waived by Kings",FALSE,FALSE,"Kings"
"free agencyTrey Lewiswaived2018-10-03","2018-10-03","free agency","Trey Lewis","Jazz","waived","On 2018-10-03, Trey Lewis is waived by Jazz",FALSE,FALSE,"Jazz"
"free agencyIsaiah Cousinssigned free agent2018-10-03","2018-10-03","Isaiah Cousins","free agency","Jazz","signed free agent","On 2018-10-03, Isaiah Cousins is signed as free agent by Jazz",FALSE,FALSE,"Jazz"
"free agencyGabe Vincentsigned free agent2018-10-03","2018-10-03","Gabe Vincent","free agency","Kings","signed free agent","On 2018-10-03, Gabe Vincent is signed as free agent by Kings",FALSE,FALSE,"Kings"
"free agencyPhillip Carr / Phil Carrwaived2018-10-03","2018-10-03","free agency","Phillip Carr / Phil Carr","Knicks","waived","On 2018-10-03, Phillip Carr / Phil Carr is waived by Knicks",FALSE,FALSE,"Knicks"
"free agencyGabe Vincentwaived2018-10-04","2018-10-04","free agency","Gabe Vincent","Kings","waived","On 2018-10-04, Gabe Vincent is waived by Kings",FALSE,FALSE,"Kings"
"free agencyJohn Jenkinswaived2018-10-04","2018-10-04","free agency","John Jenkins","Knicks","waived","On 2018-10-04, John Jenkins is waived by Knicks",FALSE,FALSE,"Knicks"
"Billy Garrettfree agencysigned free agent2018-10-04","2018-10-04","Billy Garrett","free agency","Knicks","signed free agent","On 2018-10-04, Billy Garrett is signed as free agent by Knicks",FALSE,FALSE,"Knicks"
"Billy Garrettfree agencywaived2018-10-05","2018-10-05","free agency","Billy Garrett","Knicks","waived","On 2018-10-05, Billy Garrett is waived by Knicks",FALSE,FALSE,"Knicks"
"free agencyPaul Watsonsigned free agent2018-10-05","2018-10-05","Paul Watson","free agency","Knicks","signed free agent","On 2018-10-05, Paul Watson is signed as free agent by Knicks",FALSE,FALSE,"Knicks"
"free agencyPaul Watsonwaived2018-10-06","2018-10-06","free agency","Paul Watson","Knicks","waived","On 2018-10-06, Paul Watson is waived by Knicks",FALSE,FALSE,"Knicks"
"free agencyMalik Newmanwaived2018-10-07","2018-10-07","free agency","Malik Newman","Heat","waived","On 2018-10-07, Malik Newman is waived by Heat",FALSE,FALSE,"Heat"
"free agencyMarcus Leewaived2018-10-07","2018-10-07","free agency","Marcus Lee","Heat","waived","On 2018-10-07, Marcus Lee is waived by Heat",FALSE,FALSE,"Heat"
"Charles Cookefree agencysigned unrestricted free agent2018-10-07","2018-10-07","Charles Cooke","free agency","Heat","signed unrestricted free agent","On 2018-10-07, Charles Cooke is signed as unrestricted free agent by Heat",FALSE,FALSE,"Heat"
"DeAndre Ligginsfree agencysigned free agent2018-10-07","2018-10-07","DeAndre Liggins","free agency","Heat","signed free agent","On 2018-10-07, DeAndre Liggins is signed as free agent by Heat",FALSE,FALSE,"Heat"
"free agencyJamel Artiswaived2018-10-07","2018-10-07","free agency","Jamel Artis","Kings","waived","On 2018-10-07, Jamel Artis is waived by Kings",FALSE,FALSE,"Kings"
"free agencyJeff Cobysigned free agent2018-10-07","2018-10-07","Jeff Coby","free agency","Knicks","signed free agent","On 2018-10-07, Jeff Coby is signed as free agent by Knicks",FALSE,FALSE,"Knicks"
"free agencyPaul Watsonsigned free agent2018-10-07","2018-10-07","Paul Watson","free agency","Knicks","signed free agent","On 2018-10-07, Paul Watson is signed as free agent by Knicks",FALSE,FALSE,"Knicks"
"Chris McCulloughfree agencywaived2018-10-07","2018-10-07","free agency","Chris McCullough","Pistons","waived","On 2018-10-07, Chris McCullough is waived by Pistons",FALSE,FALSE,"Pistons"
"free agencyIsmaila Kanewaived2018-10-08","2018-10-08","free agency","Ismaila Kane","Grizzlies","waived","On 2018-10-08, Ismaila Kane is waived by Grizzlies",FALSE,FALSE,"Grizzlies"
"D.J. Stephensfree agencysigned free agent to a two way contract2018-10-08","2018-10-08","D.J. Stephens","free agency","Grizzlies","signed free agent to a two way contract","On 2018-10-08, D.J. Stephens is signed as free agent to a two way contract by Grizzlies",FALSE,FALSE,"Grizzlies"
"free agencyIsaac Humphriessigned free agent2018-10-08","2018-10-08","Isaac Humphries","free agency","Hawks","signed free agent","On 2018-10-08, Isaac Humphries is signed as free agent by Hawks",FALSE,FALSE,"Hawks"
"free agencyJeffrey Carrollwaived2018-10-08","2018-10-08","free agency","Jeffrey Carroll","Lakers","waived","On 2018-10-08, Jeffrey Carroll is waived by Lakers",FALSE,FALSE,"Lakers"
"free agencyJoel Berry IIwaived2018-10-08","2018-10-08","free agency","Joel Berry II","Lakers","waived","On 2018-10-08, Joel Berry II is waived by Lakers",FALSE,FALSE,"Lakers"
"Codi Miller-McIntyrefree agencywaived2018-10-08","2018-10-08","free agency","Codi Miller-McIntyre","Mavericks","waived","On 2018-10-08, Codi Miller-McIntyre is waived by Mavericks",FALSE,FALSE,"Mavericks"
"free agencyJalen Joneswaived2018-10-08","2018-10-08","free agency","Jalen Jones","Mavericks","waived","On 2018-10-08, Jalen Jones is waived by Mavericks",FALSE,FALSE,"Mavericks"
"Donte Ingramfree agencysigned free agent2018-10-08","2018-10-08","Donte Ingram","free agency","Mavericks","signed free agent","On 2018-10-08, Donte Ingram is signed as free agent by Mavericks",FALSE,FALSE,"Mavericks"
"free agencyRashad Vaughnsigned free agent2018-10-08","2018-10-08","Rashad Vaughn","free agency","Mavericks","signed free agent","On 2018-10-08, Rashad Vaughn is signed as free agent by Mavericks",FALSE,FALSE,"Mavericks"
"Emanuel Terryfree agencywaived2018-10-08","2018-10-08","free agency","Emanuel Terry","Nuggets","waived","On 2018-10-08, Emanuel Terry is waived by Nuggets",FALSE,FALSE,"Nuggets"
"free agencyRob Graywaived2018-10-08","2018-10-08","free agency","Rob Gray","Rockets","waived","On 2018-10-08, Rob Gray is waived by Rockets",FALSE,FALSE,"Rockets"
"free agencyJaron Blossomgamewaived2018-10-08","2018-10-08","free agency","Jaron Blossomgame","Spurs","waived","On 2018-10-08, Jaron Blossomgame is waived by Spurs",FALSE,FALSE,"Spurs"
"free agencyWill Cherrysigned free agent2018-10-08","2018-10-08","Will Cherry","free agency","Warriors","signed free agent","On 2018-10-08, Will Cherry is signed as free agent by Warriors",FALSE,FALSE,"Warriors"
"free agencyJeff Robersonwaived2018-10-09","2018-10-09","free agency","Jeff Roberson","Celtics","waived","On 2018-10-09, Jeff Roberson is waived by Celtics",FALSE,FALSE,"Celtics"
"free agencyNicholas King / Nick Kingwaived2018-10-09","2018-10-09","free agency","Nicholas King / Nick King","Celtics","waived","On 2018-10-09, Nicholas King / Nick King is waived by Celtics",FALSE,FALSE,"Celtics"
"Desi Rodriguezfree agencywaived2018-10-09","2018-10-09","free agency","Desi Rodriguez","Clippers","waived","On 2018-10-09, Desi Rodriguez is waived by Clippers",FALSE,FALSE,"Clippers"
"free agencyIsaac Humphrieswaived2018-10-09","2018-10-09","free agency","Isaac Humphries","Hawks","waived","On 2018-10-09, Isaac Humphries is waived by Hawks",FALSE,FALSE,"Hawks"
"C.J. Andersonfree agencysigned free agent2018-10-09","2018-10-09","C.J. Anderson","free agency","Hawks","signed free agent","On 2018-10-09, C.J. Anderson is signed as free agent by Hawks",FALSE,FALSE,"Hawks"
"Brandon Sampsonfree agencysigned free agent2018-10-09","2018-10-09","Brandon Sampson","free agency","Rockets","signed free agent","On 2018-10-09, Brandon Sampson is signed as free agent by Rockets",FALSE,FALSE,"Rockets"
"free agencyJosh Huestissigned free agent2018-10-09","2018-10-09","Josh Huestis","free agency","Spurs","signed free agent","On 2018-10-09, Josh Huestis is signed as free agent by Spurs",FALSE,FALSE,"Spurs"
"Anthony Brownfree agencywaived2018-10-10","2018-10-10","free agency","Anthony Brown","76ers","waived","On 2018-10-10, Anthony Brown is waived by 76ers",FALSE,FALSE,"76ers"
"free agencyNorvel Pellewaived2018-10-10","2018-10-10","free agency","Norvel Pelle","76ers","waived","On 2018-10-10, Norvel Pelle is waived by 76ers",FALSE,FALSE,"76ers"
"D.J. Hoggfree agencysigned free agent2018-10-10","2018-10-10","D.J. Hogg","free agency","76ers","signed free agent","On 2018-10-10, D.J. Hogg is signed as free agent by 76ers",FALSE,FALSE,"76ers"
"free agencyMatt Farrellsigned free agent2018-10-10","2018-10-10","Matt Farrell","free agency","76ers","signed free agent","On 2018-10-10, Matt Farrell is signed as free agent by 76ers",FALSE,FALSE,"76ers"
"free agencyLevi Randolphwaived2018-10-10","2018-10-10","free agency","Levi Randolph","Cavaliers","waived","On 2018-10-10, Levi Randolph is waived by Cavaliers",FALSE,FALSE,"Cavaliers"
"free agencyJamel Artissigned free agent2018-10-10","2018-10-10","Jamel Artis","free agency","Clippers","signed free agent","On 2018-10-10, Jamel Artis is signed as free agent by Clippers",FALSE,FALSE,"Clippers"
"B.J. Johnsonfree agencywaived2018-10-10","2018-10-10","free agency","B.J. Johnson","Magic","waived","On 2018-10-10, B.J. Johnson is waived by Magic",FALSE,FALSE,"Magic"
"free agencyJohn Petrucellisigned free agent2018-10-10","2018-10-10","John Petrucelli","free agency","Magic","signed free agent","On 2018-10-10, John Petrucelli is signed as free agent by Magic",FALSE,FALSE,"Magic"
"Ding Yanyuhangfree agencywaived2018-10-10","2018-10-10","free agency","Ding Yanyuhang","Mavericks","waived","On 2018-10-10, Ding Yanyuhang is waived by Mavericks",FALSE,FALSE,"Mavericks"
"Angel Rodriguezfree agencysigned free agent2018-10-10","2018-10-10","Angel Rodriguez","free agency","Rockets","signed free agent","On 2018-10-10, Angel Rodriguez is signed as free agent by Rockets",FALSE,FALSE,"Rockets"
"Bryce Alfordfree agencywaived2018-10-10","2018-10-10","free agency","Bryce Alford","Thunder","waived","On 2018-10-10, Bryce Alford is waived by Thunder",FALSE,FALSE,"Thunder"
